"participant_id","participant_group","age_yrs","edu_year","letterstring_response_id","itemid","alphabet","A","B","C","D","response","rt","cleaned_response","correct_response","correct","stringdist","exclude","exclude_comment"
3730,"child",8,4,826,1001,"Symbol","* @","* %","~ $","~ {","~ {",26465,"~ {","~ {",1,0,"include",""
3743,"child",9,5,862,1001,"Symbol","* @","* %","~ $","~ {","~ {",43738,"~ {","~ {",1,0,"include",""
3752,"child",8,5,889,1001,"Symbol","* @","* %","~ $","~ {","~ {",18859,"~ {","~ {",1,0,"include",""
3760,"child",9,5,920,1001,"Symbol","* @","* %","~ $","~ {","~ {",37562,"~ {","~ {",1,0,"include",""
3762,"child",8,5,927,1001,"Symbol","* @","* %","~ $","~ {","~ {",18888,"~ {","~ {",1,0,"include",""
3766,"child",9,5,1000,1001,"Symbol","* @","* %","~ $","~ {","~ {",10812,"~ {","~ {",1,0,"include",""
3771,"child",7,4,1021,1001,"Symbol","* @","* %","~ $","~ {","~ {",35010,"~ {","~ {",1,0,"maybe","answered < 40% of Latin alphabet items correctly"
3772,"child",8,4,1031,1001,"Symbol","* @","* %","~ $","~ {","~ {",33087,"~ {","~ {",1,0,"include",""
3779,"child",8,5,1051,1001,"Symbol","* @","* %","~ $","~ {","~ {",23628,"~ {","~ {",1,0,"include",""
3785,"child",8,5,1079,1001,"Symbol","* @","* %","~ $","~ {","~ {",40503,"~ {","~ {",1,0,"include",""
3790,"child",8,4,1093,1001,"Symbol","* @","* %","~ $","~ {","~ {",52188,"~ {","~ {",1,0,"include",""
3795,"child",8,4,1094,1001,"Symbol","* @","* %","~ $","~ {","~ {",28368,"~ {","~ {",1,0,"include",""
3798,"child",8,4,1119,1001,"Symbol","* @","* %","~ $","~ {","~ {",16286,"~ {","~ {",1,0,"include",""
3799,"child",8,5,1142,1001,"Symbol","* @","* %","~ $","~ {","~ {",11481,"~ {","~ {",1,0,"include",""
3801,"child",9,5,1174,1001,"Symbol","* @","* %","~ $","~ {","~",14976,"~","~ {",0,2,"include",""
3800,"child",9,5,1175,1001,"Symbol","* @","* %","~ $","~ {","~ {",24661,"~ {","~ {",1,0,"include",""
3803,"child",8,4,1204,1001,"Symbol","* @","* %","~ $","~ {","",108606,NA,"~ {",0,NA,"include",""
3803,"child",8,4,1205,1001,"Symbol","* @","* %","~ $","~ {","",81603,NA,"~ {",0,NA,"include",""
3807,"child",8,5,1217,1001,"Symbol","* @","* %","~ $","~ {","~ {",28585,"~ {","~ {",1,0,"include",""
3809,"child",8,5,1233,1001,"Symbol","* @","* %","~ $","~ {","~ {",39352,"~ {","~ {",1,0,"include",""
3808,"child",8,5,1239,1001,"Symbol","* @","* %","~ $","~ {","~ {",24241,"~ {","~ {",1,0,"include",""
3813,"child",8,4,1300,1001,"Symbol","* @","* %","~ $","~ {","~ {",79458,"~ {","~ {",1,0,"include",""
3821,"child",9,5,1301,1001,"Symbol","* @","* %","~ $","~ {","~ {",80619,"~ {","~ {",1,0,"include",""
3832,"child",9,5,1339,1001,"Symbol","* @","* %","~ $","~ {","~ {",10298,"~ {","~ {",1,0,"include",""
3837,"child",9,5,1351,1001,"Symbol","* @","* %","~ $","~ {","# {",28115,"# {","~ {",0,1,"include",""
3831,"child",7,4,1353,1001,"Symbol","* @","* %","~ $","~ {","~",54514,"~","~ {",0,2,"include",""
3842,"child",8,4,1384,1001,"Symbol","* @","* %","~ $","~ {","",426,NA,"~ {",0,NA,"exclude","child criteria 3: skipped >40% items for 1 or more alphabets"
3844,"child",8,4,1415,1001,"Symbol","* @","* %","~ $","~ {","~ {",16551,"~ {","~ {",1,0,"include",""
3843,"child",9,5,1438,1001,"Symbol","* @","* %","~ $","~ {","~ {",30683,"~ {","~ {",1,0,"include",""
3845,"child",9,5,1444,1001,"Symbol","* @","* %","~ $","~ {","~ {",51820,"~ {","~ {",1,0,"maybe","answered < 40% of Latin alphabet items correctly"
3846,"child",7,4,1463,1001,"Symbol","* @","* %","~ $","~ {","# $",31707,"# $","~ {",0,2,"include",""
3848,"child",9,5,1476,1001,"Symbol","* @","* %","~ $","~ {","~ {",25567,"~ {","~ {",1,0,"include",""
3862,"child",9,5,1528,1001,"Symbol","* @","* %","~ $","~ {","~ {",34566,"~ {","~ {",1,0,"include",""
3863,"child",8,5,1549,1001,"Symbol","* @","* %","~ $","~ {","",55053,NA,"~ {",0,NA,"include",""
3863,"child",8,5,1551,1001,"Symbol","* @","* %","~ $","~ {","~ {",22534,"~ {","~ {",1,0,"include",""
3864,"child",9,5,1566,1001,"Symbol","* @","* %","~ $","~ {","~ {",18763,"~ {","~ {",1,0,"include",""
3865,"child",9,5,1607,1001,"Symbol","* @","* %","~ $","~ {","~ {",34402,"~ {","~ {",1,0,"include",""
3872,"child",9,5,1627,1001,"Symbol","* @","* %","~ $","~ {","~ {",29197,"~ {","~ {",1,0,"include",""
3867,"child",8,4,1638,1001,"Symbol","* @","* %","~ $","~ {","~ {",86133,"~ {","~ {",1,0,"include",""
3873,"child",7,4,1659,1001,"Symbol","* @","* %","~ $","~ {","~ {",17594,"~ {","~ {",1,0,"include",""
3871,"child",8,4,1662,1001,"Symbol","* @","* %","~ $","~ {","$ {",22083,"$ {","~ {",0,1,"include",""
3874,"child",7,4,1679,1001,"Symbol","* @","* %","~ $","~ {","~ {",38823,"~ {","~ {",1,0,"include",""
3894,"adult",17,NA,1811,1001,"Symbol","*@","*%","~$","~ {","{",4747,"{","~ {",0,2,"exclude","adult criterion 1: <80% items answered"
3895,"adult",17,NA,1828,1001,"Symbol","*@","*%","~$","~ {","~ {",10962,"~ {","~ {",1,0,"include","include"
3896,"adult",23,NA,1845,1001,"Symbol","*@","*%","~$","~ {","~ {",7921,"~ {","~ {",1,0,"include","include"
3912,"adult",17,NA,1983,1001,"Symbol","* @","* %","~ $","~ {","~ {",23473,"~ {","~ {",1,0,"include","include"
3916,"adult",17,NA,2000,1001,"Symbol","* @","* %","~ $","~ {","~ {",23861,"~ {","~ {",1,0,"include","include"
3918,"adult",22,NA,2017,1001,"Symbol","* @","* %","~ $","~ {","~ {",8693,"~ {","~ {",1,0,"include","include"
3931,"adult",47,NA,2123,1001,"Symbol","* @","* %","~ $","~ {","~ {",20526,"~ {","~ {",1,0,"include","include"
3932,"adult",23,NA,2140,1001,"Symbol","* @","* %","~ $","~ {","~ {",9217,"~ {","~ {",1,0,"include","include"
3935,"adult",24,NA,2159,1001,"Symbol","* @","* %","~ $","~ {","~ {",11781,"~ {","~ {",1,0,"include","include"
3947,"adult",24,NA,2199,1001,"Symbol","* @","* %","~ $","~ {","~ {",9478,"~ {","~ {",1,0,"include","include"
3948,"adult",24,NA,2212,1001,"Symbol","* @","* %","~ $","~ {","~ {",7127,"~ {","~ {",1,0,"include","include"
3949,"adult",24,NA,2239,1001,"Symbol","* @","* %","~ $","~ {","~ {",10825,"~ {","~ {",1,0,"include","include"
3951,"adult",25,NA,2247,1001,"Symbol","* @","* %","~ $","~ {","~ {",9171,"~ {","~ {",1,0,"exclude","adult criterion 1: <80% items answered"
3952,"adult",17,NA,2288,1001,"Symbol","* @","* %","~ $","~ {","~ {",16674,"~ {","~ {",1,0,"include","include"
3950,"adult",30,NA,2305,1001,"Symbol","* @","* %","~ $","~ {","~ {",20104,"~ {","~ {",1,0,"include","include"
3957,"adult",29,NA,2306,1001,"Symbol","* @","* %","~ $","~ {","~ {",8265,"~ {","~ {",1,0,"include","include"
3959,"adult",17,NA,2316,1001,"Symbol","* @","* %","~ $","~ {","~ {",8648,"~ {","~ {",1,0,"include","include"
3958,"adult",26,NA,2330,1001,"Symbol","* @","* %","~ $","~ {","% ~",4853,"% ~","~ {",0,2,"exclude","adult criterion 1: <80% items answered"
3956,"adult",17,NA,2334,1001,"Symbol","* @","* %","~ $","~ {","~ {",14178,"~ {","~ {",1,0,"include","include"
3961,"adult",17,NA,2347,1001,"Symbol","* @","* %","~ $","~ {","~ {",7912,"~ {","~ {",1,0,"include","include"
3963,"adult",19,NA,2420,1001,"Symbol","* @","* %","~ $","~ {","~ {",85138,"~ {","~ {",1,0,"include","include"
3964,"adult",20,NA,2426,1001,"Symbol","* @","* %","~ $","~ {","~ {",13546,"~ {","~ {",1,0,"include","include"
3969,"adult",37,NA,2427,1001,"Symbol","* @","* %","~ $","~ {","~ {",4654,"~ {","~ {",1,0,"include","include"
3967,"adult",20,NA,2437,1001,"Symbol","* @","* %","~ $","~ {","~ {",8819,"~ {","~ {",1,0,"include","include"
3965,"adult",39,NA,2453,1001,"Symbol","* @","* %","~ $","~ {","~ {",8499,"~ {","~ {",1,0,"include","include"
3966,"adult",19,NA,2506,1001,"Symbol","* @","* %","~ $","~ {","",14789,NA,"~ {",0,NA,"exclude","adult criterion 1: <80% items answered"
3971,"adult",19,NA,2515,1001,"Symbol","* @","* %","~ $","~ {","~ {",8335,"~ {","~ {",1,0,"include","include"
3970,"adult",22,NA,2541,1001,"Symbol","* @","* %","~ $","~ {","~ {",11517,"~ {","~ {",1,0,"include","include"
3982,"adult",22,NA,2587,1001,"Symbol","* @","* %","~ $","~ {","~ {",7469,"~ {","~ {",1,0,"include","include"
3973,"adult",17,NA,2598,1001,"Symbol","* @","* %","~ $","~ {","~ {",10563,"~ {","~ {",1,0,"include","include"
3977,"adult",25,NA,2608,1001,"Symbol","* @","* %","~ $","~ {","~ {",8543,"~ {","~ {",1,0,"include","include"
3975,"adult",20,NA,2627,1001,"Symbol","* @","* %","~ $","~ {","~ {",9743,"~ {","~ {",1,0,"include","include"
3978,"adult",22,NA,2629,1001,"Symbol","* @","* %","~ $","~ {","~ {",12784,"~ {","~ {",1,0,"include","include"
3974,"adult",19,NA,2652,1001,"Symbol","* @","* %","~ $","~ {","~ {",10914,"~ {","~ {",1,0,"include","include"
3983,"adult",22,NA,2663,1001,"Symbol","* @","* %","~ $","~ {","~ {",5901,"~ {","~ {",1,0,"include","include"
3953,"adult",33,NA,2699,1001,"Symbol","* @","* %","~ $","~ {","~ {",13722,"~ {","~ {",1,0,"include","include"
3962,"adult",30,NA,2716,1001,"Symbol","* @","* %","~ $","~ {","~ {",7602,"~ {","~ {",1,0,"include","include"
3972,"adult",20,NA,2718,1001,"Symbol","* @","* %","~ $","~ {","~ {",11406,"~ {","~ {",1,0,"include","include"
3976,"adult",27,NA,2780,1001,"Symbol","* @","* %","~ $","~ {","~ {",16322,"~ {","~ {",1,0,"include","include"
3992,"adult",33,NA,2791,1001,"Symbol","* @","* %","~ $","~ {","~ {",7681,"~ {","~ {",1,0,"include","include"
3986,"adult",21,NA,2792,1001,"Symbol","* @","* %","~ $","~ {","~ {",7285,"~ {","~ {",1,0,"include","include"
3980,"adult",24,NA,2802,1001,"Symbol","* @","* %","~ $","~ {","{",6823,"{","~ {",0,2,"include","include"
3990,"adult",17,NA,2813,1001,"Symbol","* @","* %","~ $","~ {","~ {",7618,"~ {","~ {",1,0,"include","include"
3981,"adult",17,NA,2824,1001,"Symbol","* @","* %","~ $","~ {","~ {",16539,"~ {","~ {",1,0,"include","include"
3989,"adult",25,NA,2835,1001,"Symbol","* @","* %","~ $","~ {","~ {",9955,"~ {","~ {",1,0,"include","include"
3988,"adult",32,NA,2841,1001,"Symbol","* @","* %","~ $","~ {","~ {",14778,"~ {","~ {",1,0,"include","include"
3987,"adult",26,NA,2859,1001,"Symbol","* @","* %","~ $","~ {","~ {",8850,"~ {","~ {",1,0,"include","include"
3984,"adult",23,NA,2864,1001,"Symbol","* @","* %","~ $","~ {","~ {",15445,"~ {","~ {",1,0,"include","include"
3996,"adult",21,NA,2901,1001,"Symbol","* @","* %","~ $","~ {","~ {",8154,"~ {","~ {",1,0,"include","include"
3998,"adult",24,NA,2903,1001,"Symbol","* @","* %","~ $","~ {","~ {",8244,"~ {","~ {",1,0,"include","include"
3994,"adult",17,NA,2928,1001,"Symbol","* @","* %","~ $","~ {","~ {",17135,"~ {","~ {",1,0,"include","include"
3985,"adult",31,NA,2929,1001,"Symbol","* @","* %","~ $","~ {","~ {",20032,"~ {","~ {",1,0,"include","include"
3999,"adult",49,NA,2940,1001,"Symbol","* @","* %","~ $","~ {","$ ?",7197,"$ ?","~ {",0,2,"include","include"
3995,"adult",28,NA,2946,1001,"Symbol","* @","* %","~ $","~ {","~ {",9550,"~ {","~ {",1,0,"include","include"
3993,"adult",17,NA,2954,1001,"Symbol","* @","* %","~ $","~ {","~ {",21164,"~ {","~ {",1,0,"include","include"
4001,"adult",21,NA,2976,1001,"Symbol","* @","* %","~ $","~ {","~ {",9698,"~ {","~ {",1,0,"include","include"
4002,"adult",22,NA,3002,1001,"Symbol","* @","* %","~ $","~ {","~ {",7688,"~ {","~ {",1,0,"include","include"
4000,"adult",39,NA,3020,1001,"Symbol","* @","* %","~ $","~ {","{",5785,"{","~ {",0,2,"include","include"
4004,"adult",19,NA,3032,1001,"Symbol","* @","* %","~ $","~ {","~ {",7127,"~ {","~ {",1,0,"include","include"
4003,"adult",22,NA,3045,1001,"Symbol","* @","* %","~ $","~ {","~ #",98450,"~ #","~ {",0,1,"include","include"
4005,"adult",17,NA,3059,1001,"Symbol","* @","* %","~ $","~ {","~ {",14921,"~ {","~ {",1,0,"include","include"
4007,"adult",24,NA,3072,1001,"Symbol","* @","* %","~ $","~ {","~ {",14334,"~ {","~ {",1,0,"include","include"
4006,"adult",17,NA,3082,1001,"Symbol","* @","* %","~ $","~ {","~ {",14890,"~ {","~ {",1,0,"include","include"
3968,"adult",17,NA,3093,1001,"Symbol","* @","* %","~ $","~ {","~ {",11315,"~ {","~ {",1,0,"include","include"
4020,"adult",33,NA,3122,1001,"Symbol","* @","* %","~ $","~ {","~ {",18576,"~ {","~ {",1,0,"include","include"
4026,"adult",32,NA,3139,1001,"Symbol","* @","* %","~ $","~ {","~ {",12558,"~ {","~ {",1,0,"include","include"
3730,"child",8,4,827,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",29169,"? ? ] ]","? ? ] ]",1,0,"include",""
3743,"child",9,5,863,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",59823,"? ? ] ]","? ? ] ]",1,0,"include",""
3752,"child",8,5,890,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",15901,"? ? ] ]","? ? ] ]",1,0,"include",""
3760,"child",9,5,924,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",45180,"? ? ] ]","? ? ] ]",1,0,"include",""
3762,"child",8,5,929,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",49747,"? ? ] ]","? ? ] ]",1,0,"include",""
3766,"child",9,5,1001,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",15892,"? ? ] ]","? ? ] ]",1,0,"include",""
3771,"child",7,4,1024,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",48968,"? ? ] ]","? ? ] ]",1,0,"maybe","answered < 40% of Latin alphabet items correctly"
3772,"child",8,4,1033,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",27902,"? ? ] ]","? ? ] ]",1,0,"include",""
3779,"child",8,5,1053,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",27083,"? ? ] ]","? ? ] ]",1,0,"include",""
3785,"child",8,5,1083,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",35755,"? ? ] ]","? ? ] ]",1,0,"include",""
3795,"child",8,4,1096,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",36400,"? ? ] ]","? ? ] ]",1,0,"include",""
3790,"child",8,4,1105,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ]",254967,"? ? ]","? ? ] ]",0,2,"include",""
3798,"child",8,4,1124,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",62273,"? ? ] ]","? ? ] ]",1,0,"include",""
3799,"child",8,5,1143,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",11950,"? ? ] ]","? ? ] ]",1,0,"include",""
3801,"child",9,5,1177,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",22818,"? ? ] ]","? ? ] ]",1,0,"include",""
3800,"child",9,5,1179,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",30353,"? ? ] ]","? ? ] ]",1,0,"include",""
3803,"child",8,4,1206,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","",26245,NA,"? ? ] ]",0,NA,"include",""
3807,"child",8,5,1220,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",47826,"? ? ] ]","? ? ] ]",1,0,"include",""
3809,"child",8,5,1235,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",27453,"? ? ] ]","? ? ] ]",1,0,"include",""
3808,"child",8,5,1241,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",23781,"? ? ] ]","? ? ] ]",1,0,"include",""
3813,"child",8,4,1302,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","~ {",79458,"~ {","? ? ] ]",0,6,"include",""
3821,"child",9,5,1303,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",55821,"? ? ] ]","? ? ] ]",1,0,"include",""
3832,"child",9,5,1341,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ] ]",19381,"? ] ]","? ? ] ]",0,2,"include",""
3837,"child",9,5,1352,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",22981,"? ? ] ]","? ? ] ]",1,0,"include",""
3831,"child",7,4,1357,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? : :",39698,"? : :","? ? ] ]",0,4,"include",""
3842,"child",8,4,1385,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","",377,NA,"? ? ] ]",0,NA,"exclude","child criteria 3: skipped >40% items for 1 or more alphabets"
3844,"child",8,4,1419,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",23217,"? ? ] ]","? ? ] ]",1,0,"include",""
3843,"child",9,5,1443,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",107579,"? ? ] ]","? ? ] ]",1,0,"include",""
3845,"child",9,5,1456,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",79893,"? ? ] ]","? ? ] ]",1,0,"maybe","answered < 40% of Latin alphabet items correctly"
3846,"child",7,4,1464,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ^ ^",49243,"? ? ^ ^","? ? ] ]",0,2,"include",""
3848,"child",9,5,1477,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",34817,"? ? ] ]","? ? ] ]",1,0,"include",""
3862,"child",9,5,1530,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",17492,"? ? ] ]","? ? ] ]",1,0,"include",""
3863,"child",8,5,1552,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",26395,"? ? ] ]","? ? ] ]",1,0,"include",""
3864,"child",9,5,1569,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",31231,"? ? ] ]","? ? ] ]",1,0,"include",""
3865,"child",9,5,1610,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",43658,"? ? ] ]","? ? ] ]",1,0,"include",""
3872,"child",9,5,1630,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",74827,"? ? ] ]","? ? ] ]",1,0,"include",""
3867,"child",8,4,1640,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ]",57984,"? ]","? ? ] ]",0,4,"include",""
3873,"child",7,4,1661,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",25453,"? ? ] ]","? ? ] ]",1,0,"include",""
3871,"child",8,4,1666,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ]",40670,"? ]","? ? ] ]",0,4,"include",""
3874,"child",7,4,1680,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",32575,"? ? ] ]","? ? ] ]",1,0,"include",""
3894,"adult",17,NA,1812,1002,"Symbol","%!","%%^^","?:","? ? ] ]","? ? ] ]",7307,"? ? ] ]","? ? ] ]",1,0,"exclude","adult criterion 1: <80% items answered"
3895,"adult",17,NA,1829,1002,"Symbol","%!","%%^^","?:","? ? ] ]","? ? ] ]",38888,"? ? ] ]","? ? ] ]",1,0,"include","include"
3896,"adult",23,NA,1846,1002,"Symbol","%!","%%^^","?:","? ? ] ]","? ? ] ]",17226,"? ? ] ]","? ? ] ]",1,0,"include","include"
3912,"adult",17,NA,1984,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",16446,"? ? ] ]","? ? ] ]",1,0,"include","include"
3916,"adult",17,NA,2001,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ^ ^",11856,"? ? ^ ^","? ? ] ]",0,2,"include","include"
3918,"adult",22,NA,2018,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",15035,"? ? ] ]","? ? ] ]",1,0,"include","include"
3931,"adult",47,NA,2124,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",14733,"? ? ] ]","? ? ] ]",1,0,"include","include"
3932,"adult",23,NA,2141,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",9986,"? ? ] ]","? ? ] ]",1,0,"include","include"
3935,"adult",24,NA,2160,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",15110,"? ? ] ]","? ? ] ]",1,0,"include","include"
3947,"adult",24,NA,2202,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",11019,"? ? ] ]","? ? ] ]",1,0,"include","include"
3948,"adult",24,NA,2215,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",10474,"? ? ] ]","? ? ] ]",1,0,"include","include"
3949,"adult",24,NA,2246,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",13741,"? ? ] ]","? ? ] ]",1,0,"include","include"
3951,"adult",25,NA,2257,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",21827,"? ? ] ]","? ? ] ]",1,0,"exclude","adult criterion 1: <80% items answered"
3952,"adult",17,NA,2303,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",33924,"? ? ] ]","? ? ] ]",1,0,"include","include"
3957,"adult",29,NA,2312,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",11782,"? ? ] ]","? ? ] ]",1,0,"include","include"
3950,"adult",30,NA,2313,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",22880,"? ? ] ]","? ? ] ]",1,0,"include","include"
3959,"adult",17,NA,2328,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",15673,"? ? ] ]","? ? ] ]",1,0,"include","include"
3958,"adult",26,NA,2332,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","~ ~ ^ %",3278,"~ ~ ^ %","? ? ] ]",0,4,"exclude","adult criterion 1: <80% items answered"
3956,"adult",17,NA,2350,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",27055,"? ? ] ]","? ? ] ]",1,0,"include","include"
3961,"adult",17,NA,2351,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",10860,"? ? ] ]","? ? ] ]",1,0,"include","include"
3963,"adult",19,NA,2429,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",13829,"? ? ] ]","? ? ] ]",1,0,"include","include"
3964,"adult",20,NA,2434,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",11173,"? ? ] ]","? ? ] ]",1,0,"include","include"
3969,"adult",37,NA,2435,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",8016,"? ? ] ]","? ? ] ]",1,0,"include","include"
3967,"adult",20,NA,2444,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",11827,"? ? ] ]","? ? ] ]",1,0,"include","include"
3965,"adult",39,NA,2467,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",11451,"? ? ] ]","? ? ] ]",1,0,"include","include"
3971,"adult",19,NA,2529,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",16357,"? ? ] ]","? ? ] ]",1,0,"include","include"
3970,"adult",22,NA,2553,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",13215,"? ? ] ]","? ? ] ]",1,0,"include","include"
3966,"adult",19,NA,2580,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",89083,"? ? ] ]","? ? ] ]",1,0,"exclude","adult criterion 1: <80% items answered"
3982,"adult",22,NA,2600,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",13353,"? ? ] ]","? ? ] ]",1,0,"include","include"
3973,"adult",17,NA,2606,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",10246,"? ? ] ]","? ? ] ]",1,0,"include","include"
3977,"adult",25,NA,2624,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",14790,"? ? ] ]","? ? ] ]",1,0,"include","include"
3978,"adult",22,NA,2644,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",12707,"? ? ] ]","? ? ] ]",1,0,"include","include"
3975,"adult",20,NA,2649,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",19481,"? ? ] ]","? ? ] ]",1,0,"include","include"
3983,"adult",22,NA,2672,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",10388,"? ? ] ]","? ? ] ]",1,0,"include","include"
3974,"adult",19,NA,2685,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",30895,"? ? ] ]","? ? ] ]",1,0,"include","include"
3953,"adult",33,NA,2728,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",36376,"? ? ] ]","? ? ] ]",1,0,"include","include"
3962,"adult",30,NA,2730,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",17870,"? ? ] ]","? ? ] ]",1,0,"include","include"
3972,"adult",20,NA,2731,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",18005,"? ? ] ]","? ? ] ]",1,0,"include","include"
3976,"adult",27,NA,2796,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",18966,"? ? ] ]","? ? ] ]",1,0,"include","include"
3986,"adult",21,NA,2803,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",9047,"? ? ] ]","? ? ] ]",1,0,"include","include"
3992,"adult",33,NA,2805,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",10492,"? ? ] ]","? ? ] ]",1,0,"include","include"
3980,"adult",24,NA,2825,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",18823,"? ? ] ]","? ? ] ]",1,0,"include","include"
3990,"adult",17,NA,2827,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",11147,"? ? ] ]","? ? ] ]",1,0,"include","include"
3989,"adult",25,NA,2839,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",8554,"? ? ] ]","? ? ] ]",1,0,"include","include"
